!NUMBER OF ENERGY LEVELS
41
!NUMBER OF COLL TRANS
820
!NUMBER OF COLL TEMPS
20
!COLL TEMPS
                      5.        10.        20.        30.        40.        50.        60.        70.        80.        90.       100.       200.       300.       500.       700.      1000.      1500.      2000.      2500.      3000.
! UP+ LOW+ COLLRATES(cm^3 s^-1)
   11      1  9.3800E-13 9.3800E-13 9.3800E-13 9.3800E-13 9.3800E-13 9.3800E-13 9.3800E-13 9.3800E-13 9.3800E-13 9.3800E-13 9.3800E-13 1.0400E-12 1.1400E-12 1.3300E-12 1.4600E-12 1.5600E-12 1.6400E-12 1.6400E-12 1.5900E-12 1.5200E-12
   11      2  2.4700E-12 2.4700E-12 2.4700E-12 2.4700E-12 2.4700E-12 2.4700E-12 2.4700E-12 2.4700E-12 2.4700E-12 2.4700E-12 2.4700E-12 2.1700E-12 1.9200E-12 1.6900E-12 1.6900E-12 1.8900E-12 2.3100E-12 2.6100E-12 2.7500E-12 2.7800E-12
   11      3  6.1500E-12 6.1500E-12 6.1500E-12 6.1500E-12 6.1500E-12 6.1500E-12 6.1500E-12 6.1500E-12 6.1500E-12 6.1500E-12 6.1500E-12 6.8200E-12 7.3900E-12 8.3400E-12 8.9700E-12 9.5000E-12 9.8500E-12 9.8400E-12 9.5900E-12 9.1900E-12
   11      4  8.3300E-12 8.3300E-12 8.3300E-12 8.3300E-12 8.3300E-12 8.3300E-12 8.3300E-12 8.3300E-12 8.3300E-12 8.3300E-12 8.3300E-12 7.6500E-12 6.9400E-12 6.1500E-12 5.9800E-12 6.3000E-12 7.2400E-12 7.9800E-12 8.3500E-12 8.4100E-12
   11      5  1.7500E-11 1.7500E-11 1.7500E-11 1.7500E-11 1.7500E-11 1.7500E-11 1.7500E-11 1.7500E-11 1.7500E-11 1.7500E-11 1.7500E-11 2.0600E-11 2.2700E-11 2.4900E-11 2.5800E-11 2.6400E-11 2.6800E-11 2.6700E-11 2.6000E-11 2.5000E-11
   11      6  2.4533E-11 2.3238E-11 2.1942E-11 2.1184E-11 2.0646E-11 2.0229E-11 1.9888E-11 1.9600E-11 1.9350E-11 1.9130E-11 2.1700E-11 2.1200E-11 1.9800E-11 1.7800E-11 1.7100E-11 1.7500E-11 1.9500E-11 2.1200E-11 2.2000E-11 2.2000E-11
   11      7  3.7750E-11 3.8479E-11 3.9208E-11 3.9634E-11 3.9937E-11 4.0171E-11 4.0363E-11 4.0525E-11 4.0665E-11 4.0789E-11 4.2700E-11 5.4900E-11 6.3700E-11 7.4700E-11 8.0400E-11 8.4900E-11 8.7400E-11 8.6400E-11 8.3400E-11 7.9200E-11
   11      8  5.2100E-11 5.0712E-11 4.9323E-11 4.8511E-11 4.7935E-11 4.7488E-11 4.7123E-11 4.6814E-11 4.6547E-11 4.6311E-11 5.2800E-11 5.3300E-11 5.2700E-11 5.2400E-11 5.3400E-11 5.6000E-11 5.9900E-11 6.1600E-11 6.1200E-11 5.9400E-11
   11      9  6.9433E-11 7.9082E-11 8.8730E-11 9.4374E-11 9.8379E-11 1.0148E-10 1.0402E-10 1.0617E-10 1.0803E-10 1.0967E-10 1.1000E-10 1.4600E-10 1.7300E-10 2.1400E-10 2.4600E-10 2.8300E-10 3.2000E-10 3.3500E-10 3.3500E-10 3.2600E-10
   11     10  1.5350E-10 1.7930E-10 2.0510E-10 2.2019E-10 2.3090E-10 2.3920E-10 2.4599E-10 2.5172E-10 2.5669E-10 2.6108E-10 2.6900E-10 3.0600E-10 3.2100E-10 3.3200E-10 3.3500E-10 3.3600E-10 3.3000E-10 3.1700E-10 3.0000E-10 2.8200E-10
